date,supplier_id,supplier_name,region,product_category,lead_time_days,lead_time_std_days,reliability_score,geopolitical_risk_index,port_congestion_index,weather_risk_index,weather_risk_level,commodity_price_index,price_swing_pct,days_since_last_disruption,average_cost_per_unit,annual_volume_units,single_source,reliability_risk,lead_time_risk,lead_time_variability,geopolitical_risk,weather_risk,price_volatility,disruption_recency,composite_index,disrupted,target_disruption_7d,label_valid
2026-07-20,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,41.2,33.7,76.9,high,99.35,9.42,11,23.87,52799,1,0.25,0.0875,0.4824,0.3895,0.769,0.3768,0.693,44.0858,0,0,True
2026-07-21,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,39.0,28.8,76.9,high,100.02,9.41,12,23.87,52799,1,0.25,0.0875,0.4824,0.3594,0.769,0.3764,0.6703,43.1757,0,0,True
2026-07-22,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,31.4,39.0,84.6,high,102.6,9.39,13,23.87,52799,1,0.25,0.0875,0.4824,0.3368,0.846,0.3756,0.6483,43.4856,0,0,True
2026-07-23,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,38.5,43.3,85.7,high,103.94,9.37,14,23.87,52799,1,0.25,0.0875,0.4824,0.3994,0.857,0.3748,0.6271,44.4168,0,0,True
2026-07-24,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,45.1,43.2,75.6,high,104.4,9.35,15,23.87,52799,1,0.25,0.0875,0.4824,0.4453,0.756,0.374,0.6065,43.4904,0,0,True
2026-07-25,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,39.7,40.2,66.3,high,106.14,10.81,16,23.87,52799,1,0.25,0.0875,0.4824,0.3985,0.663,0.4324,0.5866,41.7287,0,0,True
2026-07-26,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,37.9,36.7,64.8,medium,106.83,10.61,17,23.87,52799,1,0.25,0.0875,0.4824,0.3754,0.648,0.4244,0.5674,40.6991,0,0,True
2026-07-27,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,33.6,40.5,57.0,medium,106.24,10.58,18,23.87,52799,1,0.25,0.0875,0.4824,0.3567,0.57,0.4232,0.5488,38.9585,0,0,True
2026-07-28,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,33.7,40.9,48.5,medium,104.78,10.55,19,23.87,52799,1,0.25,0.0875,0.4824,0.3586,0.485,0.422,0.5308,37.5004,0,0,True
2026-07-29,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,34.9,51.1,59.9,medium,104.05,10.37,20,23.87,52799,1,0.25,0.0875,0.4824,0.3976,0.599,0.4148,0.5134,39.4336,0,0,True
2026-07-30,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,33.7,50.7,53.0,medium,104.0,10.34,21,23.87,52799,1,0.25,0.0875,0.4824,0.388,0.53,0.4136,0.4966,38.0111,0,0,True
2026-07-31,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,25.7,51.7,80.6,high,104.22,10.32,22,23.87,52799,1,0.25,0.0875,0.4824,0.335,0.806,0.4128,0.4803,40.651,0,0,True
2026-08-01,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,24.8,44.9,76.8,high,101.49,10.3,23,23.87,52799,1,0.25,0.0875,0.4824,0.3083,0.768,0.412,0.4646,39.3769,0,0,True
2026-08-02,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,30.1,44.5,97.6,high,101.21,9.42,24,23.87,52799,1,0.25,0.0875,0.4824,0.3442,0.976,0.3768,0.4493,42.269,0,0,True
2026-08-03,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,30.3,47.0,99.4,high,101.25,9.41,25,23.87,52799,1,0.25,0.0875,0.4824,0.3531,0.994,0.3764,0.4346,42.4407,0,0,True
2026-08-04,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,29.9,46.2,96.5,high,101.95,9.33,26,23.87,52799,1,0.25,0.0875,0.4824,0.3479,0.965,0.3732,0.4204,41.6747,0,0,True
2026-08-05,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,26.7,45.0,53.2,medium,104.03,9.31,27,23.87,52799,1,0.25,0.0875,0.4824,0.3219,0.532,0.3724,0.4066,34.9146,0,0,True
2026-08-06,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,25.5,48.2,55.4,medium,104.27,9.29,28,23.87,52799,1,0.25,0.0875,0.4824,0.3231,0.554,0.3716,0.3932,35.0214,0,0,True
2026-08-07,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,34.1,57.2,74.6,high,103.1,8.04,29,23.87,52799,1,0.25,0.0875,0.4824,0.4103,0.746,0.3216,0.3803,38.4727,0,0,True
2026-08-08,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,29.2,57.6,85.9,high,100.78,8.03,30,23.87,52799,1,0.25,0.0875,0.4824,0.3772,0.859,0.3212,0.3679,39.2546,0,0,True
2026-08-09,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,34.0,63.3,82.4,high,101.66,8.03,31,23.87,52799,1,0.25,0.0875,0.4824,0.4279,0.824,0.3212,0.3558,39.4842,0,0,True
2026-08-10,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,34.8,65.3,66.7,high,100.55,8.03,32,23.87,52799,1,0.25,0.0875,0.4824,0.4395,0.667,0.3212,0.3442,37.3084,0,0,True
2026-08-11,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,36.4,69.5,56.7,medium,101.65,8.03,33,23.87,52799,1,0.25,0.0875,0.4824,0.4633,0.567,0.3212,0.3329,36.1563,0,0,True
2026-08-12,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,33.2,64.1,50.1,medium,103.44,8.03,34,23.87,52799,1,0.25,0.0875,0.4824,0.4247,0.501,0.3212,0.322,34.3629,0,0,True
2026-08-13,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,32.3,61.6,64.9,medium,101.47,8.04,35,23.87,52799,1,0.25,0.0875,0.4824,0.4109,0.649,0.3216,0.3114,36.0224,0,0,True
2026-08-14,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,33.1,59.6,79.3,high,102.17,8.04,36,23.87,52799,1,0.25,0.0875,0.4824,0.4105,0.793,0.3216,0.3012,37.8678,0,0,True
2026-08-15,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,31.4,61.8,76.8,high,103.83,8.03,37,23.87,52799,1,0.25,0.0875,0.4824,0.4052,0.768,0.3212,0.2913,37.2596,0,1,True
2026-08-16,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,33.9,64.9,70.3,high,105.13,8.02,38,23.87,52799,1,0.25,0.0875,0.4824,0.432,0.703,0.3208,0.2818,36.6744,0,1,True
2026-08-17,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,36.7,64.1,82.6,high,102.45,8.01,39,23.87,52799,1,0.25,0.0875,0.4824,0.4492,0.826,0.3204,0.2725,38.5534,0,1,True
2026-08-18,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,47.2,67.3,68.4,high,101.36,7.27,40,23.87,52799,1,0.25,0.0875,0.4824,0.5323,0.684,0.2908,0.2636,37.5631,0,1,True
2026-08-19,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,47.1,62.5,67.2,high,99.72,6.91,41,23.87,52799,1,0.25,0.0875,0.4824,0.5172,0.672,0.2764,0.255,36.8122,0,1,True
2026-08-20,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,36.7,66.1,70.2,high,100.39,6.9,42,23.87,52799,1,0.25,0.0875,0.4824,0.4552,0.702,0.276,0.2466,35.9777,0,1,True
2026-08-21,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,42.4,69.8,60.2,medium,100.92,6.91,43,23.87,52799,1,0.25,0.0875,0.4824,0.5062,0.602,0.2764,0.2385,35.3711,0,1,True
2026-08-22,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,40.8,71.1,54.7,medium,97.47,9.11,44,23.87,52799,1,0.25,0.0875,0.4824,0.4989,0.547,0.3644,0.2307,35.4006,1,0,True
2026-08-23,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,49.9,69.4,49.9,medium,97.08,9.52,1,23.87,52799,1,0.25,0.0875,0.4824,0.5575,0.499,0.3808,0.9672,47.7646,0,0,True
2026-08-24,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,55.1,71.0,66.1,high,98.11,9.54,2,23.87,52799,1,0.25,0.0875,0.4824,0.5987,0.661,0.3816,0.9355,50.2764,0,0,True
2026-08-25,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,50.1,63.9,82.8,high,98.3,8.99,3,23.87,52799,1,0.25,0.0875,0.4824,0.5424,0.828,0.3596,0.9048,50.8463,0,1,True
2026-08-26,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,51.7,63.6,78.7,high,98.48,7.92,4,23.87,52799,1,0.25,0.0875,0.4824,0.5527,0.787,0.3168,0.8752,49.4695,0,1,True
2026-08-27,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,46.9,63.9,72.0,high,98.02,7.94,5,23.87,52799,1,0.25,0.0875,0.4824,0.52,0.72,0.3176,0.8465,47.4934,0,1,True
2026-08-28,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,45.5,55.6,64.0,medium,96.66,8.37,6,23.87,52799,1,0.25,0.0875,0.4824,0.4853,0.64,0.3348,0.8187,45.5112,0,1,True
2026-08-29,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,47.6,58.0,63.5,medium,96.64,8.41,7,23.87,52799,1,0.25,0.0875,0.4824,0.5072,0.635,0.3364,0.7919,45.4252,0,1,True
2026-08-30,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,51.5,50.9,58.0,medium,96.71,8.43,8,23.87,52799,1,0.25,0.0875,0.4824,0.5132,0.58,0.3372,0.7659,44.3574,0,1,True
2026-08-31,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,53.7,49.3,58.1,medium,97.5,8.44,9,23.87,52799,1,0.25,0.0875,0.4824,0.5238,0.581,0.3376,0.7408,44.1652,0,1,True
2026-09-01,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,51.7,50.4,62.9,medium,98.39,8.45,10,23.87,52799,1,0.25,0.0875,0.4824,0.5131,0.629,0.338,0.7165,44.2608,1,1,True
2026-09-02,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,61.4,47.2,58.9,medium,98.5,8.46,1,23.87,52799,1,0.25,0.0875,0.4824,0.5714,0.589,0.3384,0.9672,48.766,0,1,True
2026-09-03,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,56.2,48.8,57.9,medium,99.9,8.47,2,23.87,52799,1,0.25,0.0875,0.4824,0.5398,0.579,0.3388,0.9355,47.5546,0,1,True
2026-09-04,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,45.8,50.1,57.2,medium,99.42,8.48,3,23.87,52799,1,0.25,0.0875,0.4824,0.4709,0.572,0.3392,0.9048,45.7305,1,1,True
2026-09-05,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,37.9,46.5,55.5,medium,97.57,8.5,1,23.87,52799,1,0.25,0.0875,0.4824,0.4048,0.555,0.34,0.9672,45.3104,0,1,True
2026-09-06,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,44.9,50.8,53.0,medium,98.18,8.51,2,23.87,52799,1,0.25,0.0875,0.4824,0.4667,0.53,0.3404,0.9355,45.572,0,1,True
2026-09-07,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,43.5,47.4,62.3,medium,98.34,8.52,3,23.87,52799,1,0.25,0.0875,0.4824,0.4467,0.623,0.3408,0.9048,46.0281,1,1,True
2026-09-08,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,43.5,60.6,45.8,medium,98.98,8.53,1,23.87,52799,1,0.25,0.0875,0.4824,0.4863,0.458,0.3412,0.9672,45.4338,0,1,True
2026-09-09,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,40.1,59.2,64.5,medium,97.36,8.54,2,23.87,52799,1,0.25,0.0875,0.4824,0.4583,0.645,0.3416,0.9355,47.0452,1,0,True
2026-09-10,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,37.6,52.4,65.1,high,99.65,8.54,1,23.87,52799,1,0.25,0.0875,0.4824,0.4204,0.651,0.3416,0.9672,46.9544,0,0,True
2026-09-11,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,33.9,47.6,70.0,high,100.56,8.55,2,23.87,52799,1,0.25,0.0875,0.4824,0.3801,0.7,0.342,0.9355,46.4124,0,0,True
2026-09-12,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,36.8,54.7,74.7,high,100.19,8.55,3,23.87,52799,1,0.25,0.0875,0.4824,0.4217,0.747,0.342,0.9048,47.3285,0,0,True
2026-09-13,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,36.5,52.6,65.0,medium,98.99,8.56,4,23.87,52799,1,0.25,0.0875,0.4824,0.4133,0.65,0.3424,0.8752,45.3495,0,0,True
2026-09-14,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,38.8,45.8,55.8,medium,100.37,8.57,5,23.87,52799,1,0.25,0.0875,0.4824,0.409,0.558,0.3428,0.8465,43.5298,0,0,True
2026-09-15,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,40.3,51.7,47.8,medium,98.96,5.88,6,23.87,52799,1,0.25,0.0875,0.4824,0.4372,0.478,0.2352,0.8187,41.1822,0,0,True
2026-09-16,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,37.9,50.0,49.0,medium,101.85,5.27,7,23.87,52799,1,0.25,0.0875,0.4824,0.4153,0.49,0.2108,0.7919,40.2338,0,0,True
2026-09-17,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,31.0,54.2,58.7,medium,101.07,5.27,8,23.87,52799,1,0.25,0.0875,0.4824,0.3796,0.587,0.2108,0.7659,40.5338,0,0,False
2026-09-18,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,24.7,59.2,54.2,medium,103.27,6.7,9,23.87,52799,1,0.25,0.0875,0.4824,0.3505,0.542,0.268,0.7408,39.6646,0,0,False
2026-09-19,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,41.1,60.0,61.7,medium,103.03,6.7,10,23.87,52799,1,0.25,0.0875,0.4824,0.4677,0.617,0.268,0.7165,42.4356,0,0,False
2026-09-20,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,47.6,71.9,39.9,low,105.06,8.49,11,23.87,52799,1,0.25,0.0875,0.4824,0.5489,0.399,0.3396,0.693,41.3286,0,0,False
2026-09-21,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,52.5,60.3,41.8,medium,104.12,8.47,12,23.87,52799,1,0.25,0.0875,0.4824,0.5484,0.418,0.3388,0.6703,41.2125,0,0,False
2026-09-22,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,47.2,55.2,57.7,medium,104.14,8.45,13,23.87,52799,1,0.25,0.0875,0.4824,0.496,0.577,0.338,0.6483,42.134,0,0,False
2026-09-23,SUP_027,Jakarta Resins,Southeast Asia,Chemicals,17,4.1,0.75,45.8,53.8,57.2,medium,105.17,8.54,14,23.87,52799,1,0.25,0.0875,0.4824,0.482,0.572,0.3416,0.6271,41.5152,0,0,False
2026-06-01,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,68.0,26.7,33.8,low,100.69,0.0,999,32.99,94656,0,0.09,0.8875,0.2049,0.5561,0.338,0.0,0.0,27.4662,0,1,True
2026-06-02,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,72.3,27.2,27.1,low,100.4,0.0,999,32.99,94656,0,0.09,0.8875,0.2049,0.5877,0.271,0.0,0.0,27.097,0,1,True
2026-06-03,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,68.4,31.1,29.5,low,100.27,0.0,999,32.99,94656,0,0.09,0.8875,0.2049,0.5721,0.295,0.0,0.0,27.1522,0,1,True
2026-06-04,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,67.9,29.7,53.2,medium,99.76,0.0,999,32.99,94656,0,0.09,0.8875,0.2049,0.5644,0.532,0.0,0.0,30.3316,1,0,True
2026-06-05,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,72.9,28.8,58.2,medium,100.06,0.93,1,32.99,94656,0,0.09,0.8875,0.2049,0.5967,0.582,0.0372,0.9672,47.5348,0,0,True
2026-06-06,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,67.9,29.9,48.5,medium,99.82,0.93,2,32.99,94656,0,0.09,0.8875,0.2049,0.565,0.485,0.0372,0.9355,45.0989,0,0,True
2026-06-07,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,69.8,25.0,39.0,low,99.62,1.07,3,32.99,94656,0,0.09,0.8875,0.2049,0.5636,0.39,0.0428,0.9048,43.3202,0,0,True
2026-06-08,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,67.6,14.8,10.3,low,99.41,1.28,4,32.99,94656,0,0.09,0.8875,0.2049,0.5176,0.103,0.0512,0.8752,38.1004,0,0,True
2026-06-09,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,67.7,19.1,25.1,low,99.44,1.28,5,32.99,94656,0,0.09,0.8875,0.2049,0.5312,0.251,0.0512,0.8465,39.9581,0,0,True
2026-06-10,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,67.2,11.0,33.6,low,98.92,1.77,6,32.99,94656,0,0.09,0.8875,0.2049,0.5034,0.336,0.0708,0.8187,40.4389,0,0,True
2026-06-11,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,62.7,9.4,27.7,low,98.0,2.7,7,32.99,94656,0,0.09,0.8875,0.2049,0.4671,0.277,0.108,0.7919,38.9764,0,0,True
2026-06-12,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,61.4,3.9,15.0,low,98.19,2.7,8,32.99,94656,0,0.09,0.8875,0.2049,0.4415,0.15,0.108,0.7659,36.3222,0,0,True
2026-06-13,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,62.2,0.0,8.1,low,97.32,3.39,9,32.99,94656,0,0.09,0.8875,0.2049,0.4354,0.081,0.1356,0.7408,35.1759,0,0,True
2026-06-14,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,61.6,7.4,17.7,low,97.67,3.4,10,32.99,94656,0,0.09,0.8875,0.2049,0.4534,0.177,0.136,0.7165,36.4601,0,0,True
2026-06-15,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,69.2,10.3,19.9,low,98.31,3.4,11,32.99,94656,0,0.09,0.8875,0.2049,0.5153,0.199,0.136,0.693,37.5064,0,0,True
2026-06-16,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,72.9,12.7,28.8,low,98.25,3.4,12,32.99,94656,0,0.09,0.8875,0.2049,0.5484,0.288,0.136,0.6703,38.9847,0,0,True
2026-06-17,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,72.6,9.1,29.9,low,98.78,3.4,13,32.99,94656,0,0.09,0.8875,0.2049,0.5355,0.299,0.136,0.6483,38.5549,0,0,True
2026-06-18,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,67.4,9.5,38.9,low,98.77,3.4,14,32.99,94656,0,0.09,0.8875,0.2049,0.5003,0.389,0.136,0.6271,38.8412,0,0,True
2026-06-19,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,62.7,15.3,40.1,medium,99.43,3.4,15,32.99,94656,0,0.09,0.8875,0.2049,0.4848,0.401,0.136,0.6065,38.4013,0,0,True
2026-06-20,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,71.9,18.0,45.2,medium,99.24,3.4,16,32.99,94656,0,0.09,0.8875,0.2049,0.5573,0.452,0.136,0.5866,40.1021,0,0,True
2026-06-21,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,65.7,24.9,22.1,low,98.27,3.4,17,32.99,94656,0,0.09,0.8875,0.2049,0.5346,0.221,0.136,0.5674,36.1518,0,0,True
2026-06-22,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,65.7,31.5,12.6,low,98.23,3.4,18,32.99,94656,0,0.09,0.8875,0.2049,0.5544,0.126,0.136,0.5488,34.8806,0,0,True
2026-06-23,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,66.8,30.7,13.6,low,98.94,3.4,19,32.99,94656,0,0.09,0.8875,0.2049,0.5597,0.136,0.136,0.5308,34.8281,0,0,True
2026-06-24,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,64.6,21.6,27.7,low,99.16,3.4,20,32.99,94656,0,0.09,0.8875,0.2049,0.517,0.277,0.136,0.5134,35.7551,0,0,True
2026-06-25,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,59.5,19.6,45.7,medium,98.94,3.4,21,32.99,94656,0,0.09,0.8875,0.2049,0.4753,0.457,0.136,0.4966,37.2551,0,0,True
2026-06-26,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,56.1,21.4,40.2,medium,99.08,3.4,22,32.99,94656,0,0.09,0.8875,0.2049,0.4569,0.402,0.136,0.4803,35.8935,0,0,True
2026-06-27,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,54.4,19.3,32.0,low,99.48,3.4,23,32.99,94656,0,0.09,0.8875,0.2049,0.4387,0.32,0.136,0.4646,34.1659,0,0,True
2026-06-28,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,52.2,16.1,13.4,low,99.44,3.4,24,32.99,94656,0,0.09,0.8875,0.2049,0.4137,0.134,0.136,0.4493,30.8682,0,0,True
2026-06-29,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,60.0,19.3,25.6,low,100.52,3.4,25,32.99,94656,0,0.09,0.8875,0.2049,0.4779,0.256,0.136,0.4346,33.4962,0,0,True
2026-06-30,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,60.2,34.5,21.6,low,100.31,3.4,26,32.99,94656,0,0.09,0.8875,0.2049,0.5249,0.216,0.136,0.4204,33.5542,0,0,True
2026-07-01,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,58.0,32.0,51.1,medium,100.72,3.43,27,32.99,94656,0,0.09,0.8875,0.2049,0.502,0.511,0.1372,0.4066,37.0659,0,0,True
2026-07-02,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,59.1,32.4,39.0,low,101.03,3.74,28,32.99,94656,0,0.09,0.8875,0.2049,0.5109,0.39,0.1496,0.3932,35.4676,0,0,True
2026-07-03,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,62.7,25.9,56.2,medium,100.75,3.74,29,32.99,94656,0,0.09,0.8875,0.2049,0.5166,0.562,0.1496,0.3803,37.772,0,0,True
2026-07-04,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,61.0,33.8,56.6,medium,100.57,3.74,30,32.99,94656,0,0.09,0.8875,0.2049,0.5284,0.566,0.1496,0.3679,37.8409,0,0,True
2026-07-05,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,65.4,38.6,40.4,medium,100.99,3.74,31,32.99,94656,0,0.09,0.8875,0.2049,0.5736,0.404,0.1496,0.3558,36.1935,0,1,True
2026-07-06,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,58.9,42.3,40.0,low,101.05,3.76,32,32.99,94656,0,0.09,0.8875,0.2049,0.5392,0.4,0.1504,0.3442,35.3412,0,1,True
2026-07-07,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,64.9,48.4,44.6,medium,101.19,3.9,33,32.99,94656,0,0.09,0.8875,0.2049,0.5995,0.446,0.156,0.3329,36.9573,0,1,True
2026-07-08,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,64.4,44.1,38.9,low,100.52,3.89,34,32.99,94656,0,0.09,0.8875,0.2049,0.5831,0.389,0.1556,0.322,35.6847,0,1,True
2026-07-09,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,63.8,41.2,44.4,medium,100.79,3.89,35,32.99,94656,0,0.09,0.8875,0.2049,0.5702,0.444,0.1556,0.3114,36.0536,0,1,True
2026-07-10,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,60.3,49.2,48.4,medium,100.9,3.89,36,32.99,94656,0,0.09,0.8875,0.2049,0.5697,0.484,0.1556,0.3012,36.4413,0,1,True
2026-07-11,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,54.7,50.4,49.3,medium,100.88,3.89,37,32.99,94656,0,0.09,0.8875,0.2049,0.5341,0.493,0.1556,0.2913,35.7685,0,1,True
2026-07-12,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,47.9,36.4,44.3,medium,101.03,3.88,38,32.99,94656,0,0.09,0.8875,0.2049,0.4445,0.443,0.1552,0.2818,33.2981,1,0,True
2026-07-13,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,46.4,38.6,29.9,low,100.86,3.53,1,32.99,94656,0,0.09,0.8875,0.2049,0.4406,0.299,0.1412,0.9672,42.011,0,0,True
2026-07-14,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,51.5,35.0,29.2,low,100.62,2.96,2,32.99,94656,0,0.09,0.8875,0.2049,0.4655,0.292,0.1184,0.9355,41.5803,0,0,True
2026-07-15,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,48.5,39.7,31.0,low,100.52,2.96,3,32.99,94656,0,0.09,0.8875,0.2049,0.4586,0.31,0.1184,0.9048,41.2174,0,1,True
2026-07-16,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,43.2,41.2,13.4,low,100.33,2.96,4,32.99,94656,0,0.09,0.8875,0.2049,0.426,0.134,0.1184,0.8752,37.692,0,1,True
2026-07-17,SUP_028,Doha Petrochem,Middle East,Chemicals,81,8.3,0.91,41.7,31.1,19.1,low,101.22,2.99,5,32.99,94656,0,0.09,0.8875,0.2049,0.3852,0.191,0.1196,0.8465,37.3109,0,1,True
